Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
AJURICABA,JOSE ARLINDO KUNZLER,1974,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
AJURICABA,MAGNUS FRANCISCO ANTUNES GUIMARAES,1974,DEPUTADO FEDERAL,6,"0,00%",MDB,0
AJURICABA,ARTHUR BACCHINI,1974,DEPUTADO FEDERAL,5,"0,00%",ARENA,0
AJURICABA,LAURO FRANCO LEITAO,1974,DEPUTADO FEDERAL,4,"0,00%",ARENA,0
AJURICABA,JOAO GILBERTO LUCAS COELHO,1974,DEPUTADO FEDERAL,4,"0,00%",MDB,0
AJURICABA,MARIO MONDINO,1974,DEPUTADO FEDERAL,3,"0,00%",ARENA,0
AJURICABA,JOSE MANDELLI FILHO,1974,DEPUTADO FEDERAL,3,"0,00%",MDB,0
AJURICABA,PAULO EDUARDO STEINHAUS,1974,DEPUTADO FEDERAL,3,"0,00%",MDB,0
AJURICABA,DANIEL AGOSTINHO FARACO,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
AJURICABA,CARLOS ROBERTO CORTESE DIHL,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
AJURICABA,PAULO NUNES LEAL,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
AJURICABA,ALDO DA SILVA FAGUNDES,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
AJURICABA,ALCEU DE DEUS COLLARES,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
AJURICABA,ALUIZIO PARAGUASSU FERREIRA,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
AJURICABA,ELOY LENZI,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
AJURICABA,DARCI JOSE CORBELLINI,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
AJURICABA,JOSE BONIFACIO CARDOSO FREGAPANI,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
AJURICABA,NORBERTO HARALD SCHMIDT,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,CONRADO PECOITS JUNIOR,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,HUGO SIMOES LAGRANHA,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,JOAO ANTONIO DIB,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,JOAO BELCHIOR LOUREIRO,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,MARIO GARDELIN,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,OCTAVIO BADUI GERMANO,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,ROBERTO BIER DA SILVA,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,ROBERTO JAEGER,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
AJURICABA,JETHRO JAIRO DE MACEDO BRUM,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
AJURICABA,ANTONIO CARLOS ROSA FLORES,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
AJURICABA,DULPHE PINHEIRO MACHADO FILHO,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
AJURICABA,GLENIO MATIAS GOMES PEREZ,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
AJURICABA,CARLOS DA SILVA SANTOS,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALECRIM,MAGNUS FRANCISCO ANTUNES GUIMARAES,1974,DEPUTADO FEDERAL,1316,"0,31%",MDB,0
ALECRIM,ANTONIO BRESOLIN,1974,DEPUTADO FEDERAL,527,"0,12%",MDB,0
ALECRIM,JOSE ARLINDO KUNZLER,1974,DEPUTADO FEDERAL,497,"0,12%",ARENA,0
ALECRIM,ALBERTO HOFFMANN,1974,DEPUTADO FEDERAL,450,"0,11%",ARENA,0
ALECRIM,SIEGFRIED RITTER,1974,DEPUTADO FEDERAL,308,"0,07%",ARENA,0
ALECRIM,PAULO NUNES LEAL,1974,DEPUTADO FEDERAL,289,"0,07%",ARENA,0
ALECRIM,VOTOS EM BRANCO,1974,DEPUTADO FEDERAL,279,"0,07%",BRANCO,0
ALECRIM,VOTOS NULOS,1974,DEPUTADO FEDERAL,149,"0,04%",NULO,0
ALECRIM,LEGENDA MDB,1974,DEPUTADO FEDERAL,75,"0,02%",MDB,0
ALECRIM,AMAURY MULLER,1974,DEPUTADO FEDERAL,63,"0,01%",MDB,0
ALECRIM,FERNANDO GONCALVES,1974,DEPUTADO FEDERAL,56,"0,01%",ARENA,0
ALECRIM,LEGENDA ARENA,1974,DEPUTADO FEDERAL,45,"0,01%",ARENA,0
ALECRIM,ANTONIO CARLOS ROSA FLORES,1974,DEPUTADO FEDERAL,37,"0,01%",MDB,0
ALECRIM,NELSON MARCHEZAN,1974,DEPUTADO FEDERAL,31,"0,01%",ARENA,0
ALECRIM,JETHRO JAIRO DE MACEDO BRUM,1974,DEPUTADO FEDERAL,30,"0,01%",MDB,0
ALECRIM,OCTAVIO BADUI GERMANO,1974,DEPUTADO FEDERAL,11,"0,00%",ARENA,0
ALECRIM,ALCEU DE DEUS COLLARES,1974,DEPUTADO FEDERAL,8,"0,00%",MDB,0
ALECRIM,ALDO DA SILVA FAGUNDES,1974,DEPUTADO FEDERAL,6,"0,00%",MDB,0
ALECRIM,HARRY ALZIRO SAUER,1974,DEPUTADO FEDERAL,6,"0,00%",MDB,0
ALECRIM,NORBERTO HARALD SCHMIDT,1974,DEPUTADO FEDERAL,5,"0,00%",ARENA,0
ALECRIM,ALEXANDRE MACHADO DA SILVA,1974,DEPUTADO FEDERAL,5,"0,00%",ARENA,0
ALECRIM,PAULO EDUARDO STEINHAUS,1974,DEPUTADO FEDERAL,4,"0,00%",MDB,0
ALECRIM,DANIEL AGOSTINHO FARACO,1974,DEPUTADO FEDERAL,3,"0,00%",ARENA,0
ALECRIM,HUGO SIMOES LAGRANHA,1974,DEPUTADO FEDERAL,3,"0,00%",ARENA,0
ALECRIM,JOSE MANDELLI FILHO,1974,DEPUTADO FEDERAL,3,"0,00%",MDB,0
ALECRIM,CLOVIS  PESTANA,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
ALECRIM,ANTONIO KIWAL FAGUNDES PARERA,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
ALECRIM,JOAO BELCHIOR LOUREIRO,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
ALECRIM,DARCI JOSE CORBELLINI,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALECRIM,DULPHE PINHEIRO MACHADO FILHO,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALECRIM,GLENIO MATIAS GOMES PEREZ,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALECRIM,ODACIR KLEIN,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALECRIM,CID FURTADO,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,CONRADO PECOITS JUNIOR,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,JOAO ANTONIO DIB,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,MARIO GARDELIN,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,OCTAVIO OMAR CARDOSO,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,ROBERTO JAEGER,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,MARIO MONDINO,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,ARTHUR BACCHINI,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALECRIM,GERALDO GUIMARAES LINDGREN,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALECRIM,NADYR ROSSETI,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALECRIM,LEO BERNHARD RIFFEL,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALECRIM,FERES JORGE ROCHA E SILVA UEQUED,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALEGRETE,ALDO DA SILVA FAGUNDES,1974,DEPUTADO FEDERAL,8630,"0,35%",MDB,0
ALEGRETE,VASCO AMARO DA SILVEIRA FILHO,1974,DEPUTADO FEDERAL,7435,"0,30%",ARENA,0
ALEGRETE,VOTOS EM BRANCO,1974,DEPUTADO FEDERAL,2797,"0,11%",BRANCO,0
ALEGRETE,ARTHUR BACCHINI,1974,DEPUTADO FEDERAL,776,"0,03%",ARENA,0
ALEGRETE,OCTAVIO BADUI GERMANO,1974,DEPUTADO FEDERAL,690,"0,03%",ARENA,0
ALEGRETE,VOTOS NULOS,1974,DEPUTADO FEDERAL,650,"0,03%",NULO,0
ALEGRETE,NELSON MARCHEZAN,1974,DEPUTADO FEDERAL,406,"0,02%",ARENA,0
ALEGRETE,LEGENDA ARENA,1974,DEPUTADO FEDERAL,402,"0,02%",ARENA,0
ALEGRETE,ALUIZIO PARAGUASSU FERREIRA,1974,DEPUTADO FEDERAL,376,"0,02%",MDB,0
ALEGRETE,LEGENDA MDB,1974,DEPUTADO FEDERAL,310,"0,01%",MDB,0
ALEGRETE,ALCEU DE DEUS COLLARES,1974,DEPUTADO FEDERAL,220,"0,01%",MDB,0
ALEGRETE,MARIA JUSSARA GAUTO GUARIGLIA,1974,DEPUTADO FEDERAL,166,"0,01%",MDB,0
ALEGRETE,ALEXANDRE MACHADO DA SILVA,1974,DEPUTADO FEDERAL,160,"0,01%",ARENA,0
ALEGRETE,MARIO MONDINO,1974,DEPUTADO FEDERAL,153,"0,01%",ARENA,0
ALEGRETE,DULPHE PINHEIRO MACHADO FILHO,1974,DEPUTADO FEDERAL,145,"0,01%",MDB,0
ALEGRETE,LAURO PEREIRA RODRIGUES,1974,DEPUTADO FEDERAL,103,"0,00%",MDB,0
ALEGRETE,JOAO GILBERTO LUCAS COELHO,1974,DEPUTADO FEDERAL,94,"0,00%",MDB,0
ALEGRETE,ODACIR KLEIN,1974,DEPUTADO FEDERAL,74,"0,00%",MDB,0
ALEGRETE,LIDOVINO ANTONIO FANTON,1974,DEPUTADO FEDERAL,72,"0,00%",MDB,0
ALEGRETE,PAULO NUNES LEAL,1974,DEPUTADO FEDERAL,69,"0,00%",ARENA,0
ALEGRETE,OCTAVIO OMAR CARDOSO,1974,DEPUTADO FEDERAL,68,"0,00%",ARENA,0
ALEGRETE,JOAO BELCHIOR LOUREIRO,1974,DEPUTADO FEDERAL,66,"0,00%",ARENA,0
ALEGRETE,JOAO ANTONIO DIB,1974,DEPUTADO FEDERAL,59,"0,00%",ARENA,0
ALEGRETE,ANTONIO BRESOLIN,1974,DEPUTADO FEDERAL,59,"0,00%",MDB,0
ALEGRETE,FERNANDO GONCALVES,1974,DEPUTADO FEDERAL,55,"0,00%",ARENA,0
ALEGRETE,CID FURTADO,1974,DEPUTADO FEDERAL,50,"0,00%",ARENA,0
ALEGRETE,CARLOS DA SILVA SANTOS,1974,DEPUTADO FEDERAL,47,"0,00%",MDB,0
ALEGRETE,HELIO HELBERT DOS SANTOS,1974,DEPUTADO FEDERAL,40,"0,00%",ARENA,0
ALEGRETE,JETHRO JAIRO DE MACEDO BRUM,1974,DEPUTADO FEDERAL,39,"0,00%",MDB,0
ALEGRETE,ALBERTO HOFFMANN,1974,DEPUTADO FEDERAL,38,"0,00%",ARENA,0
ALEGRETE,LAURO FRANCO LEITAO,1974,DEPUTADO FEDERAL,33,"0,00%",ARENA,0
ALEGRETE,GLENIO MATIAS GOMES PEREZ,1974,DEPUTADO FEDERAL,32,"0,00%",MDB,0
ALEGRETE,ROBERTO JAEGER,1974,DEPUTADO FEDERAL,31,"0,00%",ARENA,0
ALEGRETE,CARLOS ROBERTO CORTESE DIHL,1974,DEPUTADO FEDERAL,29,"0,00%",ARENA,0
ALEGRETE,ANTONIO CARLOS ROSA FLORES,1974,DEPUTADO FEDERAL,29,"0,00%",MDB,0
ALEGRETE,DANIEL AGOSTINHO FARACO,1974,DEPUTADO FEDERAL,27,"0,00%",ARENA,0
ALEGRETE,PAULO EDUARDO STEINHAUS,1974,DEPUTADO FEDERAL,26,"0,00%",MDB,0
ALEGRETE,CLOVIS  PESTANA,1974,DEPUTADO FEDERAL,24,"0,00%",ARENA,0
ALEGRETE,NADYR ROSSETI,1974,DEPUTADO FEDERAL,20,"0,00%",MDB,0
ALEGRETE,MANSUR MACLUF,1974,DEPUTADO FEDERAL,18,"0,00%",ARENA,0
ALEGRETE,ANTONIO KIWAL FAGUNDES PARERA,1974,DEPUTADO FEDERAL,16,"0,00%",ARENA,0
ALEGRETE,JOAO GILBERTO VIEIRA DA SILVA,1974,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ALEGRETE,AMAURY MULLER,1974,DEPUTADO FEDERAL,15,"0,00%",MDB,0
ALEGRETE,LEO BERNHARD RIFFEL,1974,DEPUTADO FEDERAL,15,"0,00%",MDB,0
ALEGRETE,JUSTIMIANO AUGUSTO DE ARAUJO TREIN,1974,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
ALEGRETE,REMI MOLIN,1974,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
ALEGRETE,ROBERTO BIER DA SILVA,1974,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
ALEGRETE,MAGNUS FRANCISCO ANTUNES GUIMARAES,1974,DEPUTADO FEDERAL,13,"0,00%",MDB,0
ALEGRETE,FERES JORGE ROCHA E SILVA UEQUED,1974,DEPUTADO FEDERAL,12,"0,00%",MDB,0
ALEGRETE,CONRADO PECOITS JUNIOR,1974,DEPUTADO FEDERAL,11,"0,00%",ARENA,0
ALEGRETE,GETULIO PEREIRA DIAS,1974,DEPUTADO FEDERAL,11,"0,00%",MDB,0
ALEGRETE,HUGO SIMOES LAGRANHA,1974,DEPUTADO FEDERAL,10,"0,00%",ARENA,0
ALEGRETE,ARMANDO BARBOSA BRAGA,1974,DEPUTADO FEDERAL,9,"0,00%",MDB,0
ALEGRETE,JOSE ARLINDO KUNZLER,1974,DEPUTADO FEDERAL,8,"0,00%",ARENA,0
ALEGRETE,SIEGFRIED RITTER,1974,DEPUTADO FEDERAL,8,"0,00%",ARENA,0
ALEGRETE,GERALDO GUIMARAES LINDGREN,1974,DEPUTADO FEDERAL,8,"0,00%",MDB,0
ALEGRETE,ELOY LENZI,1974,DEPUTADO FEDERAL,8,"0,00%",MDB,0
ALEGRETE,NORBERTO HARALD SCHMIDT,1974,DEPUTADO FEDERAL,6,"0,00%",ARENA,0
ALEGRETE,JOSE MANDELLI FILHO,1974,DEPUTADO FEDERAL,6,"0,00%",MDB,0
ALEGRETE,MARIO GARDELIN,1974,DEPUTADO FEDERAL,5,"0,00%",ARENA,0
ALEGRETE,JOSE BONIFACIO CARDOSO FREGAPANI,1974,DEPUTADO FEDERAL,4,"0,00%",MDB,0
ALEGRETE,MARCO ANTONIO DE CASTRO MENNET,1974,DEPUTADO FEDERAL,4,"0,00%",MDB,0
ALEGRETE,HARRY ALZIRO SAUER,1974,DEPUTADO FEDERAL,3,"0,00%",MDB,0
ALEGRETE,DARCI JOSE CORBELLINI,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALPESTRE,ANTONIO BRESOLIN,1974,DEPUTADO FEDERAL,673,"0,24%",MDB,0
ALPESTRE,FERNANDO GONCALVES,1974,DEPUTADO FEDERAL,549,"0,20%",ARENA,0
ALPESTRE,JOSE MANDELLI FILHO,1974,DEPUTADO FEDERAL,505,"0,18%",MDB,0
ALPESTRE,LAURO FRANCO LEITAO,1974,DEPUTADO FEDERAL,362,"0,13%",ARENA,0
ALPESTRE,MAGNUS FRANCISCO ANTUNES GUIMARAES,1974,DEPUTADO FEDERAL,180,"0,06%",MDB,0
ALPESTRE,VOTOS EM BRANCO,1974,DEPUTADO FEDERAL,166,"0,06%",BRANCO,0
ALPESTRE,NELSON MARCHEZAN,1974,DEPUTADO FEDERAL,146,"0,05%",ARENA,0
ALPESTRE,VOTOS NULOS,1974,DEPUTADO FEDERAL,81,"0,03%",NULO,0
ALPESTRE,LEGENDA ARENA,1974,DEPUTADO FEDERAL,33,"0,01%",ARENA,0
ALPESTRE,LEGENDA MDB,1974,DEPUTADO FEDERAL,25,"0,01%",MDB,0
ALPESTRE,ALBERTO HOFFMANN,1974,DEPUTADO FEDERAL,19,"0,01%",ARENA,0
ALPESTRE,ARTHUR BACCHINI,1974,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
ALPESTRE,ANTONIO CARLOS ROSA FLORES,1974,DEPUTADO FEDERAL,14,"0,01%",MDB,0
ALPESTRE,AMAURY MULLER,1974,DEPUTADO FEDERAL,5,"0,00%",MDB,0
ALPESTRE,ELOY LENZI,1974,DEPUTADO FEDERAL,4,"0,00%",MDB,0
ALPESTRE,ODACIR KLEIN,1974,DEPUTADO FEDERAL,4,"0,00%",MDB,0
ALPESTRE,CONRADO PECOITS JUNIOR,1974,DEPUTADO FEDERAL,3,"0,00%",ARENA,0
ALPESTRE,ALEXANDRE MACHADO DA SILVA,1974,DEPUTADO FEDERAL,3,"0,00%",ARENA,0
ALPESTRE,HUGO SIMOES LAGRANHA,1974,DEPUTADO FEDERAL,3,"0,00%",ARENA,0
ALPESTRE,LAURO PEREIRA RODRIGUES,1974,DEPUTADO FEDERAL,3,"0,00%",MDB,0
ALPESTRE,DARCI JOSE CORBELLINI,1974,DEPUTADO FEDERAL,3,"0,00%",MDB,0
ALPESTRE,DANIEL AGOSTINHO FARACO,1974,DEPUTADO FEDERAL,2,"0,00%",ARENA,0
ALPESTRE,ALDO DA SILVA FAGUNDES,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALPESTRE,ALCEU DE DEUS COLLARES,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALPESTRE,JOAO GILBERTO LUCAS COELHO,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALPESTRE,CARLOS DA SILVA SANTOS,1974,DEPUTADO FEDERAL,2,"0,00%",MDB,0
ALPESTRE,CID FURTADO,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALPESTRE,ANTONIO KIWAL FAGUNDES PARERA,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALPESTRE,JOAO GILBERTO VIEIRA DA SILVA,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALPESTRE,MANSUR MACLUF,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALPESTRE,REMI MOLIN,1974,DEPUTADO FEDERAL,1,"0,00%",ARENA,0
ALPESTRE,GERALDO GUIMARAES LINDGREN,1974,DEPUTADO FEDERAL,1,"0,00%",MDB,0
ALVORADA,ALUIZIO PARAGUASSU FERREIRA,1974,DEPUTADO FEDERAL,2792,"0,19%",MDB,0
ALVORADA,VOTOS EM BRANCO,1974,DEPUTADO FEDERAL,2536,"0,17%",BRANCO,0
ALVORADA,LEO BERNHARD RIFFEL,1974,DEPUTADO FEDERAL,1303,"0,09%",MDB,0
ALVORADA,ALCEU DE DEUS COLLARES,1974,DEPUTADO FEDERAL,1197,"0,08%",MDB,0
ALVORADA,JOAO GILBERTO VIEIRA DA SILVA,1974,DEPUTADO FEDERAL,1009,"0,07%",ARENA,0
ALVORADA,VOTOS NULOS,1974,DEPUTADO FEDERAL,961,"0,06%",NULO,0
ALVORADA,LAURO PEREIRA RODRIGUES,1974,DEPUTADO FEDERAL,789,"0,05%",MDB,0
ALVORADA,LEGENDA MDB,1974,DEPUTADO FEDERAL,668,"0,05%",MDB,0
ALVORADA,DULPHE PINHEIRO MACHADO FILHO,1974,DEPUTADO FEDERAL,480,"0,03%",MDB,0
ALVORADA,NELSON MARCHEZAN,1974,DEPUTADO FEDERAL,271,"0,02%",ARENA,0
ALVORADA,GLENIO MATIAS GOMES PEREZ,1974,DEPUTADO FEDERAL,266,"0,02%",MDB,0
ALVORADA,CARLOS ROBERTO CORTESE DIHL,1974,DEPUTADO FEDERAL,248,"0,02%",ARENA,0
ALVORADA,MARIA JUSSARA GAUTO GUARIGLIA,1974,DEPUTADO FEDERAL,229,"0,02%",MDB,0
ALVORADA,MARCO ANTONIO DE CASTRO MENNET,1974,DEPUTADO FEDERAL,194,"0,01%",MDB,0
ALVORADA,JETHRO JAIRO DE MACEDO BRUM,1974,DEPUTADO FEDERAL,150,"0,01%",MDB,0
ALVORADA,LEGENDA ARENA,1974,DEPUTADO FEDERAL,144,"0,01%",ARENA,0
ALVORADA,CARLOS DA SILVA SANTOS,1974,DEPUTADO FEDERAL,135,"0,01%",MDB,0
ALVORADA,FERES JORGE ROCHA E SILVA UEQUED,1974,DEPUTADO FEDERAL,121,"0,01%",MDB,0
ALVORADA,NADYR ROSSETI,1974,DEPUTADO FEDERAL,106,"0,01%",MDB,0
ALVORADA,ANTONIO CARLOS ROSA FLORES,1974,DEPUTADO FEDERAL,103,"0,01%",MDB,0
ALVORADA,OCTAVIO BADUI GERMANO,1974,DEPUTADO FEDERAL,91,"0,01%",ARENA,0
