Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
ERVAL GRANDE,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,29,"0,02%",ADP,0
NONOAI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,28,"0,01%",ADP,0
SANTO CRISTO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,27,"0,00%",ADP,0
ESTEIO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,26,"0,00%",ADP,0
CACEQUI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,25,"0,00%",ADP,0
GENERAL VARGAS,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,25,"0,01%",ADP,0
SANTA ROSA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,24,"0,00%",ADP,0
SANTO ANGELO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,24,"0,00%",ADP,0
GAURAMA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,23,"0,01%",ADP,0
NOVA PALMA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,23,"0,01%",ADP,0
URUGUAIANA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,22,"0,00%",ADP,0
SOLEDADE,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,21,"0,00%",ADP,0
DOM PEDRITO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,19,"0,00%",ADP,0
TAPERA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,19,"0,00%",ADP,0
RIO GRANDE,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,18,"0,00%",ADP,0
TUPARENDI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,18,"0,01%",ADP,0
SAO LUIS GONZAGA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,17,"0,00%",ADP,0
DOIS IRMAOS,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,16,"0,00%",ADP,0
GIRUA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,15,"0,00%",ADP,0
JAGUARAO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,15,"0,00%",ADP,0
VIAMAO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,15,"0,00%",ADP,0
CERRO LARGO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,14,"0,00%",ADP,0
SANTA BARBARA DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,14,"0,01%",ADP,0
ENCRUZILHADA DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,14,"0,00%",ADP,0
GUAIBA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,14,"0,00%",ADP,0
TUCUNDUVA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,13,"0,00%",ADP,0
FAXINAL DO SOTURNO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,12,"0,00%",ADP,0
CAMAQUA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,12,"0,00%",ADP,0
TRES COROAS,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,12,"0,01%",ADP,0
SEBERI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,11,"0,00%",ADP,0
TORRES,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,11,"0,00%",ADP,0
NOVA PRATA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,11,"0,00%",ADP,0
GARIBALDI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,10,"0,00%",ADP,0
PALMEIRA DAS MISSOES,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,10,"0,00%",ADP,0
ANTONIO PRADO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,9,"0,00%",ADP,0
CARLOS BARBOSA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,9,"0,00%",ADP,0
IRAI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,9,"0,00%",ADP,0
SAPUCAIA DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,9,"0,00%",ADP,0
TENENTE PORTELA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,9,"0,00%",ADP,0
CAXIAS DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,8,"0,00%",ADP,0
FREDERICO WESTPHALEN,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,8,"0,00%",ADP,0
MAXIMILIANO DE ALMEIDA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,8,"0,00%",ADP,0
HORIZONTINA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,7,"0,00%",ADP,0
SAO GABRIEL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,7,"0,00%",ADP,0
TAPES,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,7,"0,00%",ADP,0
OSORIO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,7,"0,00%",ADP,0
SAO JOSE DO OURO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,7,"0,00%",ADP,0
VACARIA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,7,"0,00%",ADP,0
ESPUMOSO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,6,"0,00%",ADP,0
SANTANA DO LIVRAMENTO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,6,"0,00%",ADP,0
SAO FRANCISCO DE PAULA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,6,"0,00%",ADP,0
BARRA DO RIBEIRO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,5,"0,00%",ADP,0
FARROUPILHA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,5,"0,00%",ADP,0
ITAQUI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,5,"0,00%",ADP,0
LAGOA VERMELHA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,5,"0,00%",ADP,0
PAIM FILHO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,4,"0,00%",ADP,0
PEDRO OSORIO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,4,"0,00%",ADP,0
ROSARIO DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,4,"0,00%",ADP,0
LAVRAS DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,4,"0,00%",ADP,0
CACAPAVA DO SUL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
FLORES DA CUNHA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
SANTA VITORIA DO PALMAR,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
TUPANCIRETA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
BENTO GONCALVES,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
CASCA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
JAGUARI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
SANANDUVA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
SAO JERONIMO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,3,"0,00%",ADP,0
COLORADO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
MACHADINHO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
PINHEIRO MACHADO,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
QUARAI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
SAO JOSE DO NORTE,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
ARROIO GRANDE,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
CONSTANTINA,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
ERVAL,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
MUCUM,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
PIRATINI,ARNO FERNANDO ARNT,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
PELOTAS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,7989,"0,14%",PSD,0
PELOTAS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,7989,"0,14%",PSD,0
BAGE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1554,"0,07%",PSD,0
BAGE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1554,"0,07%",PSD,0
PIRATINI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,561,"0,12%",PSD,0
PIRATINI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,561,"0,12%",PSD,0
SAO LOURENCO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,479,"0,05%",PSD,0
SAO LOURENCO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,479,"0,05%",PSD,0
TAQUARI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,444,"0,06%",PSD,0
TAQUARI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,444,"0,06%",PSD,0
CANGUCU,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,394,"0,03%",PSD,0
CANGUCU,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,394,"0,03%",PSD,0
PEDRO OSORIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,340,"0,10%",PSD,0
PEDRO OSORIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,340,"0,10%",PSD,0
RIO GRANDE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,322,"0,01%",PSD,0
RIO GRANDE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,322,"0,01%",PSD,0
SANTANA DO LIVRAMENTO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,321,"0,02%",PSD,0
SANTANA DO LIVRAMENTO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,321,"0,02%",PSD,0
PORTO ALEGRE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,309,"0,00%",PSD,0
PORTO ALEGRE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,309,"0,00%",PSD,0
URUGUAIANA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,211,"0,01%",PSD,0
URUGUAIANA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,211,"0,01%",PSD,0
DOM PEDRITO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,96,"0,01%",PSD,0
DOM PEDRITO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,96,"0,01%",PSD,0
JAGUARAO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,64,"0,01%",PSD,0
JAGUARAO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,64,"0,01%",PSD,0
LAVRAS DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,51,"0,02%",PSD,0
LAVRAS DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,51,"0,02%",PSD,0
PINHEIRO MACHADO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,41,"0,02%",PSD,0
PINHEIRO MACHADO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,41,"0,02%",PSD,0
ERVAL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,32,"0,01%",PSD,0
ERVAL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,32,"0,01%",PSD,0
ARROIO GRANDE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,25,"0,01%",PSD,0
ARROIO GRANDE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,25,"0,01%",PSD,0
SAO JERONIMO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,21,"0,00%",PSD,0
SAO JERONIMO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,21,"0,00%",PSD,0
TAQUARA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,19,"0,00%",PSD,0
TAQUARA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,19,"0,00%",PSD,0
MONTENEGRO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,16,"0,00%",PSD,0
MONTENEGRO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,16,"0,00%",PSD,0
CANOAS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,13,"0,00%",PSD,0
CANOAS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,13,"0,00%",PSD,0
SANTA MARIA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,13,"0,00%",PSD,0
SANTA MARIA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,13,"0,00%",PSD,0
LAGOA VERMELHA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,13,"0,00%",PSD,0
LAGOA VERMELHA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,13,"0,00%",PSD,0
ROSARIO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
ROSARIO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
CACAPAVA DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
CACAPAVA DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
SANTA VITORIA DO PALMAR,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
SANTA VITORIA DO PALMAR,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
VIAMAO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
VIAMAO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
ARROIO DO MEIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,7,"0,00%",PSD,0
ARROIO DO MEIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,7,"0,00%",PSD,0
TRIUNFO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,7,"0,00%",PSD,0
TRIUNFO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,7,"0,00%",PSD,0
QUARAI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,6,"0,00%",PSD,0
QUARAI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,6,"0,00%",PSD,0
SAO GABRIEL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,6,"0,00%",PSD,0
SAO GABRIEL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,6,"0,00%",PSD,0
SAO FRANCISCO DE PAULA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,6,"0,00%",PSD,0
SAO FRANCISCO DE PAULA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,6,"0,00%",PSD,0
BOM RETIRO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
BOM RETIRO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
CAMAQUA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
CAMAQUA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
CRUZ ALTA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
CRUZ ALTA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
ENCRUZILHADA DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
ENCRUZILHADA DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,5,"0,00%",PSD,0
GUAIBA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,4,"0,00%",PSD,0
GUAIBA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,4,"0,00%",PSD,0
OSORIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,4,"0,00%",PSD,0
OSORIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,4,"0,00%",PSD,0
RESTINGA SECA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,3,"0,00%",PSD,0
RESTINGA SECA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,3,"0,00%",PSD,0
VERA CRUZ,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,3,"0,00%",PSD,0
VERA CRUZ,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,3,"0,00%",PSD,0
SAO FRANCISCO DE ASSIS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
SAO FRANCISCO DE ASSIS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
SAO JOSE DO NORTE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
SAO JOSE DO NORTE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
TRES DE MAIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
TRES DE MAIO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
FARROUPILHA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
FARROUPILHA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
PASSO FUNDO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
PASSO FUNDO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
SAO SEPE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
SAO SEPE,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,2,"0,00%",PSD,0
CACHOEIRA DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
CACHOEIRA DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
ESTRELA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
ESTRELA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
TAPES,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
TAPES,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
CAXIAS DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
CAXIAS DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
IJUI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
IJUI,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
PALMEIRA DAS MISSOES,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
PALMEIRA DAS MISSOES,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
RIO PARDO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
RIO PARDO,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
SAO PEDRO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
SAO PEDRO DO SUL,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
TRES COROAS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
TRES COROAS,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
VACARIA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
VACARIA,ARY RODRIGUES ALCANTARA,1962,DEPUTADO FEDERAL,1,"0,00%",PSD,0
CAXIAS DO SUL,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,1934,"0,04%",ADP,0
FLORES DA CUNHA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,1566,"0,29%",ADP,0
FARROUPILHA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,824,"0,11%",ADP,0
BENTO GONCALVES,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,693,"0,05%",ADP,0
GARIBALDI,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,581,"0,07%",ADP,0
PORTO ALEGRE,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,410,"0,00%",ADP,0
ANTONIO PRADO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,354,"0,07%",ADP,0
VACARIA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,305,"0,02%",ADP,0
CANOAS,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,245,"0,01%",ADP,0
CARLOS BARBOSA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,160,"0,04%",ADP,0
VERANOPOLIS,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,157,"0,02%",ADP,0
ROLANTE,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,142,"0,04%",ADP,0
FELIZ,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,95,"0,02%",ADP,0
ROCA SALES,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,89,"0,02%",ADP,0
NOVO HAMBURGO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,78,"0,00%",ADP,0
SAO LEOPOLDO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,73,"0,00%",ADP,0
MACHADINHO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,65,"0,02%",ADP,0
RIO GRANDE,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,65,"0,00%",ADP,0
TORRES,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,64,"0,01%",ADP,0
SAO FRANCISCO DE PAULA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,60,"0,01%",ADP,0
SOBRADINHO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,58,"0,01%",ADP,0
ARROIO DO MEIO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,57,"0,01%",ADP,0
PELOTAS,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,57,"0,00%",ADP,0
ENCANTADO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,55,"0,00%",ADP,0
TUPARENDI,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,55,"0,02%",ADP,0
SANTA ROSA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,51,"0,00%",ADP,0
GETULIO VARGAS,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,44,"0,01%",ADP,0
GUAPORE,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,43,"0,00%",ADP,0
CRUZ ALTA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,42,"0,00%",ADP,0
ARVOREZINHA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,36,"0,01%",ADP,0
SANANDUVA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,35,"0,01%",ADP,0
SANTO ANTONIO DA PATRULHA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,34,"0,00%",ADP,0
NOVA PETROPOLIS,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,31,"0,01%",ADP,0
LAJEADO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,29,"0,00%",ADP,0
SANTO ANGELO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,28,"0,00%",ADP,0
TENENTE PORTELA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,28,"0,00%",ADP,0
TRES DE MAIO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,27,"0,00%",ADP,0
NOVA PRATA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,23,"0,00%",ADP,0
LAGOA VERMELHA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,22,"0,00%",ADP,0
SAPIRANGA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,21,"0,00%",ADP,0
SANTA CRUZ DO SUL,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,19,"0,00%",ADP,0
SAO JERONIMO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,19,"0,00%",ADP,0
SOLEDADE,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,19,"0,00%",ADP,0
ERECHIM,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,17,"0,00%",ADP,0
GRAMADO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,17,"0,00%",ADP,0
MUCUM,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,17,"0,01%",ADP,0
BAGE,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,16,"0,00%",ADP,0
SAO SEBASTIAO DO CAI,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,15,"0,00%",ADP,0
SAPUCAIA DO SUL,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,15,"0,00%",ADP,0
MONTENEGRO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,14,"0,00%",ADP,0
PEDRO OSORIO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,14,"0,00%",ADP,0
CANDELARIA,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,14,"0,00%",ADP,0
BOM JESUS,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,12,"0,00%",ADP,0
IRAI,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,12,"0,00%",ADP,0
ENCRUZILHADA DO SUL,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,12,"0,00%",ADP,0
ESTEIO,BERNARDINO CONTE,1962,DEPUTADO FEDERAL,12,"0,00%",ADP,0
