Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
CRISSIUMAL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,45,01%,ARENA,0
CRUZ ALTA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,166,01%,ARENA,0
CRUZEIRO DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
DAVID CANABARRO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,71,09%,ARENA,0
DOIS IRMAOS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,427,12%,ARENA,0
DOM FELICIANO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,90,05%,ARENA,0
DOM PEDRITO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1667,18%,ARENA,0
DONA FRANCISCA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ENCANTADO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ENCRUZILHADA DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,966,14%,ARENA,0
ERECHIM,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1061,08%,ARENA,0
ERVAL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,12,00%,ARENA,0
ERVAL SECO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,36,02%,ARENA,0
ESMERALDA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,144,08%,ARENA,0
ESPUMOSO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,54,01%,ARENA,0
ESTANCIA VELHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,11,01%,ARENA,0
ESTEIO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,52,01%,ARENA,0
ESTRELA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,17,00%,ARENA,0
FARROUPILHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,223,03%,ARENA,0
FAXINAL DO SOTURNO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
FELIZ,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,12,00%,ARENA,0
FLORES DA CUNHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
FONTOURA XAVIER,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,13,01%,ARENA,0
FORMIGUEIRO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,544,28%,ARENA,0
FREDERICO WESTPHALEN,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,27,01%,ARENA,0
GARIBALDI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,28,00%,ARENA,0
GAURAMA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,61,02%,ARENA,0
GENERAL CAMARA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,120,04%,ARENA,0
GENERAL VARGAS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,90,05%,ARENA,0
GETULIO VARGAS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,16,00%,ARENA,0
GIRUA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,30,01%,ARENA,0
GRAMADO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,28,01%,ARENA,0
GRAVATAI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1083,12%,ARENA,0
GUAIBA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,187,03%,ARENA,0
GUAPORE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,99,01%,ARENA,0
HUMAITA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
IBIACA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,8,01%,ARENA,0
IBIRAIARAS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,143,12%,ARENA,0
IBIRUBA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,29,01%,ARENA,0
IGREJINHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,11,01%,ARENA,0
IJUI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,270,02%,ARENA,0
ILOPOLIS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
ITAQUI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,265,06%,ARENA,0
ITATIBA DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
IVOTI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,24,01%,ARENA,0
JACUTINGA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,42,03%,ARENA,0
JAGUARAO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,83,02%,ARENA,0
JAGUARI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,808,17%,ARENA,0
JULIO DE CASTILHOS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,501,09%,ARENA,0
LAGOA VERMELHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,920,14%,ARENA,0
LAJEADO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,47,00%,ARENA,0
LAVRAS DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,410,15%,ARENA,0
LIBERATO SALZANO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
MACHADINHO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,135,08%,ARENA,0
MARAU,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,579,09%,ARENA,0
MARCELINO RAMOS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,99,04%,ARENA,0
MATA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,254,14%,ARENA,0
MAXIMILIANO DE ALMEIDA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
MONTENEGRO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,246,02%,ARENA,0
MOSTARDAS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,135,08%,ARENA,0
MUCUM,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
NAO-ME-TOQUE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,34,01%,ARENA,0
NONOAI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,20,01%,ARENA,0
NOVA ARACA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
NOVA BASSANO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
NOVA PALMA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
NOVA PETROPOLIS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,20,00%,ARENA,0
NOVA PRATA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,18,00%,ARENA,0
NOVO HAMBURGO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,65,00%,ARENA,0
OSORIO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,19,00%,ARENA,0
PAIM FILHO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
PALMEIRA DAS MISSOES,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,101,01%,ARENA,0
PALMITINHO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
PASSO FUNDO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,921,04%,ARENA,0
PEDRO OSORIO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,150,04%,ARENA,0
PEJUCARA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
PELOTAS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,258,00%,ARENA,0
PINHEIRO MACHADO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,142,05%,ARENA,0
PIRATINI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,313,08%,ARENA,0
PLANALTO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
PORTAO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,51,03%,ARENA,0
PORTO ALEGRE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,9201,04%,ARENA,0
PORTO LUCENA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
QUARAI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,106,02%,ARENA,0
REDENTORA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
RESTINGA SECA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,361,09%,ARENA,0
RIO GRANDE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,196,01%,ARENA,0
RIO PARDO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,324,03%,ARENA,0
ROCA SALES,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ROLANTE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,86,03%,ARENA,0
RONDA ALTA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,42,02%,ARENA,0
RONDINHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,43,03%,ARENA,0
ROSARIO DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,563,06%,ARENA,0
SALVADOR DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
SANANDUVA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,92,03%,ARENA,0
SANTA BARBARA DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
SANTA CRUZ DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,13,00%,ARENA,0
SANTA MARIA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2370,05%,ARENA,0
SANTA ROSA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,9,00%,ARENA,0
SANTA VITORIA DO PALMAR,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,71,01%,ARENA,0
SANTANA DA BOA VISTA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,339,18%,ARENA,0
SANTANA DO LIVRAMENTO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,381,03%,ARENA,0
SANTIAGO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2109,19%,ARENA,0
SANTO ANGELO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,403,02%,ARENA,0
SANTO ANTONIO DA PATRULHA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,429,04%,ARENA,0
SANTO ANTONIO DAS MISSOES,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
SANTO AUGUSTO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,52,02%,ARENA,0
SAO BORJA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,162,02%,ARENA,0
SAO FRANCISCO DE ASSIS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1036,17%,ARENA,0
SAO FRANCISCO DE PAULA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,947,14%,ARENA,0
SAO GABRIEL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2034,17%,ARENA,0
SAO JERONIMO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,16,00%,ARENA,0
SAO JOSE DO NORTE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,300,10%,ARENA,0
SAO JOSE DO OURO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,49,02%,ARENA,0
SAO LEOPOLDO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,244,01%,ARENA,0
SAO LOURENCO DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,133,01%,ARENA,0
SAO LUIS GONZAGA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,386,05%,ARENA,0
SAO MARCOS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,352,15%,ARENA,0
SAO MARTINHO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SAO NICOLAU,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
SAO PEDRO DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,999,15%,ARENA,0
SAO SEBASTIAO DO CAI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,64,01%,ARENA,0
SAO SEPE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1649,25%,ARENA,0
SAO VALENTIM,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,22,01%,ARENA,0
SAPIRANGA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,34,01%,ARENA,0
SAPUCAIA DO SUL,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,104,02%,ARENA,0
SARANDI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,30,01%,ARENA,0
SEBERI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,137,05%,ARENA,0
SERAFINA CORREA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
SERTAO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,42,02%,ARENA,0
SEVERIANO DE ALMEIDA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SOBRADINHO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,87,01%,ARENA,0
SOLEDADE,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,523,07%,ARENA,0
TAPEJARA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,681,15%,ARENA,0
TAPERA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
TAPES,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,145,02%,ARENA,0
TAQUARA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,260,03%,ARENA,0
TAQUARI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1103,18%,ARENA,0
TENENTE PORTELA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
TORRES,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,236,03%,ARENA,0
TRAMANDAI,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,20,01%,ARENA,0
TRES COROAS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,11,01%,ARENA,0
TRES DE MAIO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
TRES PASSOS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,94,01%,ARENA,0
TRIUNFO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,485,13%,ARENA,0
TUPANCIRETA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,962,16%,ARENA,0
URUGUAIANA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,606,03%,ARENA,0
VACARIA,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,1148,08%,ARENA,0
VENANCIO AIRES,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,84,01%,ARENA,0
VERANOPOLIS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,58,01%,ARENA,0
VIADUTOS,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,48,02%,ARENA,0
VIAMAO,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,641,06%,ARENA,0
VICTOR GRAEFF,CARLOS DE BRITTO VELHO,1966,DEPUTADO FEDERAL,9,01%,ARENA,0
AGUDO,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
ALECRIM,CID FURTADO,1966,DEPUTADO FEDERAL,104,04%,ARENA,0
ANTONIO PRADO,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ARATIBA,CID FURTADO,1966,DEPUTADO FEDERAL,217,06%,ARENA,0
ARROIO DO MEIO,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ARROIO GRANDE,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ARVOREZINHA,CID FURTADO,1966,DEPUTADO FEDERAL,14,01%,ARENA,0
BAGE,CID FURTADO,1966,DEPUTADO FEDERAL,39,00%,ARENA,0
BARAO DE COTEGIPE,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
BARRA DO RIBEIRO,CID FURTADO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
BARROS CASSAL,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
BENTO GONCALVES,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
BOM JESUS,CID FURTADO,1966,DEPUTADO FEDERAL,9,00%,ARENA,0
BOM RETIRO DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
BUTIA,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CACEQUI,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CACHOEIRA DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,26,00%,ARENA,0
CACHOEIRINHA,CID FURTADO,1966,DEPUTADO FEDERAL,47,01%,ARENA,0
CAICARA,CID FURTADO,1966,DEPUTADO FEDERAL,101,07%,ARENA,0
CAMAQUA,CID FURTADO,1966,DEPUTADO FEDERAL,42,00%,ARENA,0
CAMPINA DAS MISSOES,CID FURTADO,1966,DEPUTADO FEDERAL,21,01%,ARENA,0
CAMPINAS DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CAMPO BOM,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CANDELARIA,CID FURTADO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
CANDIDO GODOI,CID FURTADO,1966,DEPUTADO FEDERAL,22,01%,ARENA,0
CANELA,CID FURTADO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
CANGUCU,CID FURTADO,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
CANOAS,CID FURTADO,1966,DEPUTADO FEDERAL,336,01%,ARENA,0
CARAZINHO,CID FURTADO,1966,DEPUTADO FEDERAL,215,02%,ARENA,0
CARLOS BARBOSA,CID FURTADO,1966,DEPUTADO FEDERAL,39,01%,ARENA,0
CASCA,CID FURTADO,1966,DEPUTADO FEDERAL,75,02%,ARENA,0
CAXIAS DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
CERRO LARGO,CID FURTADO,1966,DEPUTADO FEDERAL,196,04%,ARENA,0
CHAPADA,CID FURTADO,1966,DEPUTADO FEDERAL,43,02%,ARENA,0
CIRIACO,CID FURTADO,1966,DEPUTADO FEDERAL,12,01%,ARENA,0
COLORADO,CID FURTADO,1966,DEPUTADO FEDERAL,339,20%,ARENA,0
CONSTANTINA,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CRUZ ALTA,CID FURTADO,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
CRUZEIRO DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
DAVID CANABARRO,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
DOIS IRMAOS,CID FURTADO,1966,DEPUTADO FEDERAL,52,01%,ARENA,0
ENCANTADO,CID FURTADO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
ERECHIM,CID FURTADO,1966,DEPUTADO FEDERAL,87,01%,ARENA,0
ERVAL,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ERVAL SECO,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ESPUMOSO,CID FURTADO,1966,DEPUTADO FEDERAL,73,01%,ARENA,0
ESTANCIA VELHA,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ESTEIO,CID FURTADO,1966,DEPUTADO FEDERAL,54,01%,ARENA,0
ESTRELA,CID FURTADO,1966,DEPUTADO FEDERAL,184,02%,ARENA,0
FARROUPILHA,CID FURTADO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
FELIZ,CID FURTADO,1966,DEPUTADO FEDERAL,212,05%,ARENA,0
FLORES DA CUNHA,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
FREDERICO WESTPHALEN,CID FURTADO,1966,DEPUTADO FEDERAL,409,08%,ARENA,0
GARIBALDI,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
GAURAMA,CID FURTADO,1966,DEPUTADO FEDERAL,31,01%,ARENA,0
GENERAL CAMARA,CID FURTADO,1966,DEPUTADO FEDERAL,15,01%,ARENA,0
GETULIO VARGAS,CID FURTADO,1966,DEPUTADO FEDERAL,263,04%,ARENA,0
GIRUA,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
GRAMADO,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
GRAVATAI,CID FURTADO,1966,DEPUTADO FEDERAL,220,02%,ARENA,0
GUAIBA,CID FURTADO,1966,DEPUTADO FEDERAL,61,01%,ARENA,0
GUAPORE,CID FURTADO,1966,DEPUTADO FEDERAL,11,00%,ARENA,0
IBIRUBA,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
IGREJINHA,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
IJUI,CID FURTADO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
ITATIBA DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,10,01%,ARENA,0
IVOTI,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
JAGUARI,CID FURTADO,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
JULIO DE CASTILHOS,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
LAGOA VERMELHA,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
LAJEADO,CID FURTADO,1966,DEPUTADO FEDERAL,15,00%,ARENA,0
MARAU,CID FURTADO,1966,DEPUTADO FEDERAL,74,01%,ARENA,0
MARCELINO RAMOS,CID FURTADO,1966,DEPUTADO FEDERAL,69,03%,ARENA,0
MAXIMILIANO DE ALMEIDA,CID FURTADO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
MONTENEGRO,CID FURTADO,1966,DEPUTADO FEDERAL,1031,07%,ARENA,0
NAO-ME-TOQUE,CID FURTADO,1966,DEPUTADO FEDERAL,24,01%,ARENA,0
NOVA ARACA,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
NOVA BASSANO,CID FURTADO,1966,DEPUTADO FEDERAL,162,08%,ARENA,0
NOVA BRESCIA,CID FURTADO,1966,DEPUTADO FEDERAL,24,01%,ARENA,0
NOVA PETROPOLIS,CID FURTADO,1966,DEPUTADO FEDERAL,161,03%,ARENA,0
NOVA PRATA,CID FURTADO,1966,DEPUTADO FEDERAL,19,00%,ARENA,0
NOVO HAMBURGO,CID FURTADO,1966,DEPUTADO FEDERAL,227,01%,ARENA,0
OSORIO,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
PAIM FILHO,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
PALMEIRA DAS MISSOES,CID FURTADO,1966,DEPUTADO FEDERAL,13,00%,ARENA,0
PALMITINHO,CID FURTADO,1966,DEPUTADO FEDERAL,9,01%,ARENA,0
PARAI,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
PASSO FUNDO,CID FURTADO,1966,DEPUTADO FEDERAL,387,02%,ARENA,0
PELOTAS,CID FURTADO,1966,DEPUTADO FEDERAL,32,00%,ARENA,0
PINHEIRO MACHADO,CID FURTADO,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
PIRATINI,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
PORTAO,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
PORTO ALEGRE,CID FURTADO,1966,DEPUTADO FEDERAL,1866,01%,ARENA,0
PORTO LUCENA,CID FURTADO,1966,DEPUTADO FEDERAL,19,01%,ARENA,0
PORTO XAVIER,CID FURTADO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
PUTINGA,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
RESTINGA SECA,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
RIO GRANDE,CID FURTADO,1966,DEPUTADO FEDERAL,43,00%,ARENA,0
RIO PARDO,CID FURTADO,1966,DEPUTADO FEDERAL,653,06%,ARENA,0
ROCA SALES,CID FURTADO,1966,DEPUTADO FEDERAL,17,00%,ARENA,0
RODEIO BONITO,CID FURTADO,1966,DEPUTADO FEDERAL,24,01%,ARENA,0
ROLANTE,CID FURTADO,1966,DEPUTADO FEDERAL,165,05%,ARENA,0
RONDA ALTA,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
RONDINHA,CID FURTADO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
ROQUE GONZALES,CID FURTADO,1966,DEPUTADO FEDERAL,9,01%,ARENA,0
ROSARIO DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SALVADOR DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,812,21%,ARENA,0
SANANDUVA,CID FURTADO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
SANTA BARBARA DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
SANTA CRUZ DO SUL,CID FURTADO,1966,DEPUTADO FEDERAL,154,01%,ARENA,0
SANTA MARIA,CID FURTADO,1966,DEPUTADO FEDERAL,82,00%,ARENA,0
SANTA ROSA,CID FURTADO,1966,DEPUTADO FEDERAL,49,01%,ARENA,0
SANTA VITORIA DO PALMAR,CID FURTADO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
SANTANA DO LIVRAMENTO,CID FURTADO,1966,DEPUTADO FEDERAL,11,00%,ARENA,0
SANTIAGO,CID FURTADO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
SANTO ANGELO,CID FURTADO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
